pol_id;cand_wp19;cand_titel;cand_firstname;cand_praefix;cand_lastname;cand_birth_year;cand_sex;cand_party;cand_fed_state;cand_ll_rank;cand_wk;wp_19_direct_result;cand_website;cand_blog;cand_facebook;cand_twitter;cand_instagram;cand_youtube;cand_googleplus;cand_other_links;wp_18;wp_18_exc;wp_19;wp_19_exc;fb_identifier;fb_type;fb_sample
1571;1;;Hans Christoph;;Stolleis;;1;CDU;Rheinland-Pfalz;25;;;;;stolleis;;;;;;0;;0;;stolleis;private;0
1572;1;;Marcus;;Dörr;;1;CDU;Rheinland-Pfalz;26;;;;;;;;;;;0;;0;;;no fb;0
1573;1;;Ruth;;Hänling;;2;CDU;Rheinland-Pfalz;27;;;;;;;;;;;0;;0;;;no fb;0
1574;1;;Jutta;;Krekel;;2;CDU;Rheinland-Pfalz;28;;;;;;;;;;;0;;0;;;no fb;0
1575;1;;Christina;;Rauch;;2;CDU;Rheinland-Pfalz;29;;;;;christina.rauch.75;;;;;;0;;0;;christina.rauch.75;private;0
1576;1;;Susanne;;Thelen;;2;CDU;Rheinland-Pfalz;30;;;;;;;;;;;0;;0;;;no fb;0
1577;1;;Dennis;;Falterbaum;;1;CDU;Rheinland-Pfalz;31;;;;;;;;;;;0;;0;;;no fb;0
1578;1;;Maximilian;;Göbel;;1;CDU;Rheinland-Pfalz;32;;;;;max.goebel;;;;;;0;;0;;max.goebel;private;0
1579;1;;Ellen;;Demuth;;2;CDU;Rheinland-Pfalz;33;;;;;ellen.demuth.12;;;;;;0;;0;;ellen.demuth.12;private;0
1580;1;;Patrick;;Berberich;;1;CDU;Rheinland-Pfalz;34;;;;;patrick.berberich.5;;;;;;0;;0;;patrick.berberich.5;private;0
1581;1;Dr.;Kai;;Müller;;1;CDU;Rheinland-Pfalz;35;;;;;;;;;;;0;;0;;;no fb;0
1582;1;;Frank Robert;;Hoffmann;;1;CDU;Rheinland-Pfalz;36;;;;;;;;;;;0;;0;;;no fb;0
1583;1;;Simone;;Thiel;;2;CDU;Rheinland-Pfalz;37;;;;;thiel.simone;;;;;;0;;0;;thiel.simone;private;0
1584;1;;Gabriele;;Hermann-Lersch;;2;CDU;Rheinland-Pfalz;38;;;;;gabriele.hermannlersch;;;;;;0;;0;;gabriele.hermannlersch;private;0
1585;1;;Marcel;;Schäfer;;1;CDU;Rheinland-Pfalz;39;;;;;schafer.marcel.7;;;;;;0;;0;;schafer.marcel.7;private;0
1586;1;Dr.;Erik;;Goetze;;1;CDU;Rheinland-Pfalz;40;;;;;;;;;;;0;;0;;;no fb;0
1587;1;;Dietmar;;Johnen;;1;GRÜNE;Rheinland-Pfalz;4;;;;;dietmar.johnen.9;;;;;;0;;0;;dietmar.johnen.9;private;0
1588;1;;Misbah;;Khan;;2;GRÜNE;Rheinland-Pfalz;5;208;;http://misbah-khan.de;;gruene.khan;;http://instagram.com/_khan_misbah_;;;;0;;0;;gruene.khan;page;1
1589;1;;Felix;;Schmidt;;1;GRÜNE;Rheinland-Pfalz;6;210;;http://gruene-zweibruecken.de/wahl-2017;;schmidt.gruene;https://twitter.com/felixschmidt90;;;;;0;;0;;schmidt.gruene;page;1
1590;1;;Lisett;;Stuppy;;2;GRÜNE;Rheinland-Pfalz;7;;;;;lisett.stuppy;;;;;;0;;0;;lisett.stuppy;private;0
1591;1;Prof. Dr.;Armin;;Grau;;1;GRÜNE;Rheinland-Pfalz;8;;;;;;;;;;;0;;0;;;no fb;0
1592;1;;Jutta;;Paulus;;2;GRÜNE;Rheinland-Pfalz;9;;;;;JuttaPaulusRLP;https://twitter.com/JuttaPaulusRLP;;;;;0;;0;;JuttaPaulusRLP;page;1
1593;1;;Paul;;Bunjes;;1;GRÜNE;Rheinland-Pfalz;10;209;;;;pbunjes;;;;;;0;;0;;pbunjes;page;1
1594;1;;Laura;;Martin Martorell;;2;GRÜNE;Rheinland-Pfalz;11;;;;;lauramartinmartorell;;;;;;0;;0;;lauramartinmartorell;private;0
1595;1;;Patrick;;Zwiernik;;1;GRÜNE;Rheinland-Pfalz;12;199;;http://www.patrick-zwiernik.de;http://www.patrick-zwiernik.de;zwiernikpatrick;https://twitter.com/PatrickZwiernik;;https://www.youtube.com/channel/UCkNOimCQ0zXcCG6fAJVgpvw;;;0;;0;;zwiernikpatrick;page;1
1596;1;;Anna;;Neuhof;;2;GRÜNE;Rheinland-Pfalz;13;197;;;;anna.neuhof.5;;;;;;0;;0;;anna.neuhof.5;private;0
1597;1;;Martin;;Schmitt;;1;GRÜNE;Rheinland-Pfalz;14;198;;;;;;;;;;0;;0;;168379526891150;page;1
1598;1;;Brigitte;;Freihold;;2;DIE LINKE;Rheinland-Pfalz;3;210;;http://www.die-linke-ps.de;;brigitte.freihold;;;;;http://www.die-linke-bezirkstagpfalz.de;0;;0;;brigitte.freihold;private;0
1599;1;;Jochen;;Bülow;;1;DIE LINKE;Rheinland-Pfalz;4;197;;;;jochenbuelow.dielinke;;;;;;0;;0;;jochenbuelow.dielinke;page;1
1600;1;;Manuela;;Holz;;2;DIE LINKE;Rheinland-Pfalz;5;201;;;;manuela.holz1;;;;;;0;;0;;manuela.holz1;private;0
1601;1;;Maximilian;;Keck;;1;DIE LINKE;Rheinland-Pfalz;6;208;;;;max.keck97;;;;;;0;;0;;max.keck97;page;1
1602;1;;Manuel;;Höferlin;1973;1;FDP;Rheinland-Pfalz;1;206;;;;;;;;;;0;;1;0;186627140975;page;1
1603;1;;Sandra;;Weeser;1969;2;FDP;Rheinland-Pfalz;2;197;;https://sweeser.2017.fdp.de/;;S.WeeserFDP;;;;;;0;;1;0;S.WeeserFDP;page;1
1604;1;;Mario;;Brandenburg;1983;1;FDP;Rheinland-Pfalz;3;211;;http://mario-brandenburg.de;;Bra.FDP;https://twitter.com/brafdp ;https://www.instagram.com/brafdp;;;;0;;1;0;Bra.FDP;page;1
1605;1;;Carina;;Konrad;1982;2;FDP;Rheinland-Pfalz;4;200;;http://www.carinakonrad.de;;carinakonrad.fdp;https://twitter.com/carinakonrad;http://instagram.com/Ca.konrad;;;;0;;1;0;carinakonrad.fdp;page;1
1606;1;;Florian;;Glock;;1;FDP;Rheinland-Pfalz;5;199;;;;FlorianGlockFDP;;;;;;0;;0;;FlorianGlockFDP;page;1
1607;1;;David;;Dietz;;1;FDP;Rheinland-Pfalz;6;205;;;;david.dietz.790;;;;;;0;;0;;david.dietz.790;private;0
1608;1;;Jürgen;;Krämer;;1;FDP;Rheinland-Pfalz;7;202;;;;JuergenKraemerFDP;;;;;;0;;0;;JuergenKraemerFDP;page;1
1609;1;;Petra;;Dick-Walther;;2;FDP;Rheinland-Pfalz;8;;;;;100010821698704;;;;;;0;;0;;100010821698704;user;1
1610;1;Dr.;Thomas;;Schell;;1;FDP;Rheinland-Pfalz;9;207;;;;;;;;;;0;;0;;;no fb;0
1611;1;;Christina;;Steinhausen;;2;FDP;Rheinland-Pfalz;10;198;;;;steinhausenAW;;;;;;0;;0;;steinhausenAW;page;1
1612;1;Dr.;Lothar;;Ackermann;;1;FDP;Rheinland-Pfalz;11;201;;;;;;;;;;0;;0;;187695041667411;private;0
1613;1;;Thorsten;;Hehl;;1;FDP;Rheinland-Pfalz;12;204;;;;thorsten.hehl.1;;;;;;0;;0;;thorsten.hehl.1;private;0
1614;1;;Markus Ulrich;;Dürr;;1;FDP;Rheinland-Pfalz;13;208;;https://mduerr.2017.fdp.de/;;duerr.markus;https://twitter.com/Markus_Duerr;https://www.instagram.com/duerr_markus/;;;;0;;0;;duerr.markus;page;1
1615;1;;Adrian;;Assenmacher;;1;FDP;Rheinland-Pfalz;14;203;;http://btw2017.fdp-trier.de;;FDPTrier;;;;;;0;;0;;adrian.assenmacher;no fb;0
1616;1;;Sebastian;;Schäfer;;1;FDP;Rheinland-Pfalz;15;210;;;;sebastian.schafer.1217;;;;;;0;;0;;sebastian.schafer.1217;private;0
1617;1;;Konrad;;Reichert;;1;FDP;Rheinland-Pfalz;16;;;;;;;;;;;0;;0;;;no fb;0
1618;1;;Ralf Markus;;Berlingen;;1;FDP;Rheinland-Pfalz;17;;;;;ralf.berlingen;;;;;;0;;0;;ralf.berlingen;private;0
1619;1;;Gregor;;Merkel;;1;FDP;Rheinland-Pfalz;18;;;;;;;;;;;0;;0;;973279536049448;page;1
1620;1;;Sabine;;Sackreuther;;2;FDP;Rheinland-Pfalz;19;;;;;sabine.sackreuther;;;;;;0;;0;;sabine.sackreuther;private;0
1621;1;;Thomas Wolfgang;;Bursian;;1;FDP;Rheinland-Pfalz;20;;;;;bursianthomas;;;;;;0;;0;;bursianthomas;private;0
1622;1;;Christian;;Kopp;;1;FDP;Rheinland-Pfalz;21;;;;;;;;;;;0;;0;;141651189310276;page;1
1623;1;;Claudia;;Sanders;;2;FDP;Rheinland-Pfalz;22;;;;;;;;;;;0;;0;;872385649534481;page;1
1624;1;;Frank;;Klein;;1;FDP;Rheinland-Pfalz;23;;;;;Frank-Klein-1665753153696917;;;;;;0;;0;;Frank-Klein-1665753153696917;private;0
1625;1;;Anneliese;;Moser;;2;FDP;Rheinland-Pfalz;24;;;;;;;;;;;0;;0;;;no fb;0
1626;1;;Hans-Peter;;Eibes;;1;FDP;Rheinland-Pfalz;25;;;;;;;;;;;0;;0;;;no fb;0
1627;1;;Carsten;;Dierks;;1;FDP;Rheinland-Pfalz;26;;;;;;;;;;;0;;0;;;no fb;0
1628;1;;Andreas;;Brand;;1;FDP;Rheinland-Pfalz;27;;;;;;;;;;;0;;0;;;no fb;0
1629;1;Dr.;Tobias;;Kador;;1;FDP;Rheinland-Pfalz;28;;;;;;;;;;;0;;0;;;no fb;0
1630;1;;Klaus-Jürgen Günther;;Friedrich;;1;FDP;Rheinland-Pfalz;29;;;;;friedrichkj;;;;;;0;;0;;friedrichkj;private;0
1631;1;;Walter;;Koppius;;1;FDP;Rheinland-Pfalz;30;;;;;walter.koppius;;;;;;0;;0;;walter.koppius;private;0
1632;1;;Volker;;Hans;;1;FDP;Rheinland-Pfalz;31;;;;;Volker.Hans.FDP;;;;;;0;;0;;Volker.Hans.FDP;page;1
1633;1;;Fabian Joachim;;Raab;;1;FDP;Rheinland-Pfalz;32;;;;;;;;;;;0;;0;;;no fb;0
1634;1;;Stephanie;;Steichele-Guntrum;;2;FDP;Rheinland-Pfalz;33;;;;;stephanie.steicheleguntrum;;;;;;0;;0;;stephanie.steicheleguntrum;private;0
1635;1;Dr.;Gerd;;Janson;;1;FDP;Rheinland-Pfalz;34;;;;;;;;;;;0;;0;;;no fb;0
1636;1;;Marc René;;Hauck;;1;FDP;Rheinland-Pfalz;35;;;;;;;;;;;0;;0;;;no fb;0
1637;1;;Nicole;;Franzen;;2;FDP;Rheinland-Pfalz;36;;;;;;;;;;;0;;0;;;no fb;0
1638;1;;Steffen Wolfgang;;Jans;;1;FDP;Rheinland-Pfalz;37;;;;;steffen.jans;;;;;;0;;0;;steffen.jans;private;0
1639;1;;Ursula Maria;;Lorenz;;2;FDP;Rheinland-Pfalz;38;;;;;;;;;;;0;;0;;;no fb;0
1640;1;;Jürgen;;Hoffmann;;1;FDP;Rheinland-Pfalz;39;;;;;;;;;;;0;;0;;;no fb;0
1641;1;;Achim Oliver;;Bertram;;1;FDP;Rheinland-Pfalz;40;209;;;;achimoliver.bertram;;;;;;0;;0;;achimoliver.bertram;private;0
1642;1;;Sebastian;;Münzenmaier;1989;1;AfD;Rheinland-Pfalz;1;205;;;;sebastian.muenzenmaier;;;;;;0;;1;0;sebastian.muenzenmaier;page;1
1643;1;Dr.;Heiko;;Wildberg;1952;1;AfD;Rheinland-Pfalz;2;211;;;;heiko.wildberg.3;;;;;;0;;1;0;heiko.wildberg.3;private;0
1644;1;;Andreas;;Bleck;1988;1;AfD;Rheinland-Pfalz;3;197;;;;;;;;;;0;;1;0;441715872855412;page;1
1645;1;;Nicole;;Höchst;1970;2;AfD;Rheinland-Pfalz;4;201;;;;Nicole-H%C3%B6chst-200054723727357;;;;;;0;;1;0;Nicole-H%C3%B6chst-200054723727357;private;0
1646;1;Dr.;Stefan;;Scheil;;1;AfD;Rheinland-Pfalz;5;209;;;;Dr.Stefan.Scheil;;;;;;0;;0;;Dr.Stefan.Scheil;page;1
1647;1;;Wolfgang;;Kräher;;1;AfD;Rheinland-Pfalz;6;208;;;;wolfgang.kraher;;;;;;0;;0;;wolfgang.kraher;private;0
1648;1;;Kathrin;;Koch;;2;AfD;Rheinland-Pfalz;7;198;;;;KathrinKochAfD;;;;;;0;;0;;KathrinKochAfD;page;1
1649;1;;Albert;;Breininger;;1;AfD;Rheinland-Pfalz;8;;;;;al.brein;;;;;;0;;0;;al.brein;private;0
1650;1;;Martin;;Fischer;;1;AfD;Rheinland-Pfalz;9;200;;;;;;;;;;0;;0;;;no fb;0
1651;1;;Gilbert Theodor;;Kalb;;1;AfD;Rheinland-Pfalz;10;;;;;;;;;;;0;;0;;;no fb;0
1652;1;;Thomas;;Damson;;1;AfD;Rheinland-Pfalz;11;199;;;;;;;;;;0;;0;;818633774929872;page;1
1653;1;;Wilhelm Josef Robert;;Kreuer;;1;AfD;Rheinland-Pfalz;12;;;;;;;;;;;0;;0;;;no fb;0
1654;1;;Heiko Josef;;Maas;1966;1;SPD;Saarland;1;297;;;;heiko.maas.98;;;;;;0;;1;0;heiko.maas.98;page;1
1655;1;;Josephine Loulou;;Ortleb;1986;2;SPD;Saarland;2;296;32,10%;;;;;;;;;0;;1;0;197149160794704;page;1
1656;1;;Rosemarie;;Gruhn;;2;SPD;Saarland;4;;;;;;;;;;;0;;0;;;no fb;0
1657;1;;Esra-Leon Ruben;;Limbacher;;1;SPD;Saarland;5;299;;;;;;;;;;0;;0;;348979855478911;page;1
1658;1;;Moschgan;;Ebrahiminejad;;2;SPD;Saarland;6;;;;;moschgan.ebrahimi;;;;;;0;;0;;moschgan.ebrahimi;private;0
1659;1;;Sandra;;Henkel;;2;SPD;Saarland;8;;;;;;;;;;;0;;0;;;no fb;0
1660;1;;Andreas;;Kleber;;1;SPD;Saarland;9;;;;;;;;;;;0;;0;;;no fb;0
1661;1;;Denise;;Klein;;2;SPD;Saarland;10;;;;;;;;;;;0;;0;;;no fb;0
1662;1;;Jens;;Gräser;;1;SPD;Saarland;11;;;;;jens.graser.7;;;;;;0;;0;;jens.graser.7;private;0
1663;1;;Rosarina Ruthilde;;Mertes;;2;SPD;Saarland;12;;;;;;;;;;;0;;0;;;no fb;0
1664;1;;Ralf;;Frank;;1;SPD;Saarland;13;;;;;;;;;;;0;;0;;;no fb;0
1665;1;;Christine;;Kasper;;2;SPD;Saarland;14;;;;;;;;;;;0;;0;;;no fb;0
1666;1;;Moritz;;Moser;;1;SPD;Saarland;15;;;;;moritz.moser.92;;;;;;0;;0;;moritz.moser.92;private;0
1668;1;Dr.;Markus;;Reichel;;1;CDU;Sachsen;10;;;;;markus.reichel.942;;;;;;0;;0;;markus.reichel.942;private;0
1669;1;Dr.;Christiane;;Schenderlein;;2;CDU;Sachsen;12;;;;;;;;;;;0;;0;;;no fb;0
1670;1;;Kerstin;;Körner;;2;CDU;Sachsen;13;;;;;kerstin.korner.98;;;;;;0;;0;;kerstin.korner.98;private;0
1671;1;;Roland;;Ermer;;1;CDU;Sachsen;14;156;;;;roland.ermer;;;;;;0;;0;;roland.ermer;private;0
1672;1;;Bianca;;Erdmann-Reusch;;2;CDU;Sachsen;15;;;;;;;;;;;0;;0;;;no fb;0
1673;1;;Cornelia;;Blattner;;2;CDU;Sachsen;16;;;;;;;;;;;0;;0;;;no fb;0
1674;1;;Heinz-Michael;;Kirsten;;1;CDU;Sachsen;17;;;;;bergfriese;;;;;;0;;0;;bergfriese;private;0
1675;1;;Solveig;;Kempe;;2;CDU;Sachsen;18;;;;;;;;;;;0;;0;;672485352813046;page;1
1676;1;;Peggy;;Liebscher;;2;CDU;Sachsen;19;;;;;;;;;;;0;;0;;;no fb;0
1677;1;;Uwe;;Hofmann;;1;CDU;Sachsen;20;;;;;;;;;;;0;;0;;;no fb;0
1678;1;;Richard;;Kaniewski;;1;SPD;Sachsen;6;160;;;;;;;;;;0;;0;;51040699882;page;1
1679;1;Dr.;Uta;;Strewe;;2;SPD;Sachsen;7;156;;;;;;;;;;0;;0;;841221332679801;page;1
1680;1;Dr.;Jens Axel;;Katzek;;1;SPD;Sachsen;8;153;;http://www.jenskatzek.de;;jenskatzekSPD;;;;;;0;;0;;jenskatzekSPD;page;1
1681;1;;Rüdiger;;Kleinke;;1;SPD;Sachsen;9;151;;http://ruediger-kleinke.de;https://www.ruediger-kleinke.de/blog/;KleinkeRuediger;https://twitter.com/KleinkeRuediger;;;;;0;;0;;KleinkeRuediger;page;1
1682;1;;Mario;;Pecher;;1;SPD;Sachsen;10;165;;;;;;;;;;0;;0;;158504260993418;page;1
1683;1;;Christian Richard;;Avenarius;;1;SPD;Sachsen;11;159;;;;;;;;;;0;;0;;446807002331483;private;0
1684;1;;Sören;;Wittig;;1;SPD;Sachsen;12;164;;;;SoerenWittig;;;;;;0;;0;;SoerenWittig;page;1
1685;1;;Ronny;;Kienert;;1;SPD;Sachsen;13;163;;http://http:www.ronny-kienert.de;;ronny.kienert76;;;;;;0;;0;;ronny.kienert76;private;0
